artist,song,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,clusters
Craig Leon,She wears a hemispherical skullcap: She wears a hemispherical skullcap,0,spotify:track:0eXC6eG1Z2hT0OhAelFcQT,0.518,0.46,0,-9.605,1,0.0343,0.133,0.0204,0.338,0.335,155.339,audio_features,0eXC6eG1Z2hT0OhAelFcQT,https://api.spotify.com/v1/tracks/0eXC6eG1Z2hT0OhAelFcQT,https://api.spotify.com/v1/audio-analysis/0eXC6eG1Z2hT0OhAelFcQT,410960,4,3
The Rolling Stones,She's A Rainbow,0,spotify:track:7H3mpx2b0wEsRiuEv7xaL2,0.466,0.712,10,-11.911,1,0.0357,0.424,0.0171,0.36,0.533,109.141,audio_features,7H3mpx2b0wEsRiuEv7xaL2,https://api.spotify.com/v1/tracks/7H3mpx2b0wEsRiuEv7xaL2,https://api.spotify.com/v1/audio-analysis/7H3mpx2b0wEsRiuEv7xaL2,251587,4,4
Miles Davis,Shhh / Peaceful,0,spotify:track:4JDqhPioYpf06dcJiSUlr6,0.324,0.394,7,-11.385,1,0.0298,0.711,0.00206,0.19,0.221,129.859,audio_features,4JDqhPioYpf06dcJiSUlr6,https://api.spotify.com/v1/tracks/4JDqhPioYpf06dcJiSUlr6,https://api.spotify.com/v1/audio-analysis/4JDqhPioYpf06dcJiSUlr6,1094733,4,8
Ol' Dirty Bastard,Shimmy Shimmy Ya,0,spotify:track:5GSiW5PowBQibaKHFCxY9Y,0.736,0.47,0,-6.409,1,0.1,0.0397,0.0295,0.0816,0.171,96.229,audio_features,5GSiW5PowBQibaKHFCxY9Y,https://api.spotify.com/v1/tracks/5GSiW5PowBQibaKHFCxY9Y,https://api.spotify.com/v1/audio-analysis/5GSiW5PowBQibaKHFCxY9Y,159267,4,2
Stark Reality,Shooting Stars,3,spotify:track:5rtMBkxKK9i3zDeGKD9uPw,0.505,0.674,10,-10.622,1,0.0346,0.0666,0.426,0.114,0.61,155.645,audio_features,5rtMBkxKK9i3zDeGKD9uPw,https://api.spotify.com/v1/tracks/5rtMBkxKK9i3zDeGKD9uPw,https://api.spotify.com/v1/audio-analysis/5rtMBkxKK9i3zDeGKD9uPw,390520,4,3
Kode9,Sine Of The Dub,0,spotify:track:36iBbvXu79Rzzi22srzPSl,0.511,0.287,9,-14.756,0,0.288,0.662,0.0424,0.0571,0.395,113.05,audio_features,36iBbvXu79Rzzi22srzPSl,https://api.spotify.com/v1/tracks/36iBbvXu79Rzzi22srzPSl,https://api.spotify.com/v1/audio-analysis/36iBbvXu79Rzzi22srzPSl,323867,1,6
CAN,Sing Swan Song,0,spotify:track:6Hqu8oIGogFGXtGtEWMsHb,0.362,0.554,2,-12.228,1,0.0912,0.213,0.423,0.382,0.432,152.045,audio_features,6Hqu8oIGogFGXtGtEWMsHb,https://api.spotify.com/v1/tracks/6Hqu8oIGogFGXtGtEWMsHb,https://api.spotify.com/v1/audio-analysis/6Hqu8oIGogFGXtGtEWMsHb,289107,3,3
Three 6 Mafia,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),31,spotify:track:5BYE9GsJZh77KW84EGvSjl,0.939,0.859,11,-4.131,1,0.104,0.00882,0.0,0.102,0.889,136.025,audio_features,5BYE9GsJZh77KW84EGvSjl,https://api.spotify.com/v1/tracks/5BYE9GsJZh77KW84EGvSjl,https://api.spotify.com/v1/audio-analysis/5BYE9GsJZh77KW84EGvSjl,261133,4,4
Hard House Bantons,Sirens,0,spotify:track:0JDuhlNJjnIakCTKSzTRWw,0.797,0.704,1,-12.035,1,0.0567,9.36e-05,0.912,0.0368,0.955,130.001,audio_features,0JDuhlNJjnIakCTKSzTRWw,https://api.spotify.com/v1/tracks/0JDuhlNJjnIakCTKSzTRWw,https://api.spotify.com/v1/audio-analysis/0JDuhlNJjnIakCTKSzTRWw,328000,4,9
Morning,Sleepy Eyes,3,spotify:track:4k8UWlZ6jtuCqmCKRGeMkr,0.329,0.284,5,-11.746,0,0.0276,0.644,0.595,0.131,0.193,93.203,audio_features,4k8UWlZ6jtuCqmCKRGeMkr,https://api.spotify.com/v1/tracks/4k8UWlZ6jtuCqmCKRGeMkr,https://api.spotify.com/v1/audio-analysis/4k8UWlZ6jtuCqmCKRGeMkr,207842,4,5
my bloody valentine,Soon,0,spotify:track:779wr271UxoxiQjtsdLDNE,0.425,0.831,6,-12.434,0,0.0384,6.78e-06,0.822,0.354,0.726,109.588,audio_features,779wr271UxoxiQjtsdLDNE,https://api.spotify.com/v1/tracks/779wr271UxoxiQjtsdLDNE,https://api.spotify.com/v1/audio-analysis/779wr271UxoxiQjtsdLDNE,418773,4,9
Marvin Gaye,Soon I'll Be Loving You Again,43,spotify:track:0gWmxML0Fc6z9e5adPqi1s,0.596,0.613,1,-10.885,0,0.05,0.674,5.09e-06,0.196,0.736,95.039,audio_features,0gWmxML0Fc6z9e5adPqi1s,https://api.spotify.com/v1/tracks/0gWmxML0Fc6z9e5adPqi1s,https://api.spotify.com/v1/audio-analysis/0gWmxML0Fc6z9e5adPqi1s,192773,4,2
"Bernard ""Pretty"" Purdie",Soul Drums,31,spotify:track:75wtrabFOVsYLsUgZLCLtp,0.446,0.988,11,-8.169,0,0.0801,0.0307,0.817,0.131,0.178,122.408,audio_features,75wtrabFOVsYLsUgZLCLtp,https://api.spotify.com/v1/tracks/75wtrabFOVsYLsUgZLCLtp,https://api.spotify.com/v1/audio-analysis/75wtrabFOVsYLsUgZLCLtp,209667,4,9
Galt MacDermot,Space,27,spotify:track:46mXTttlkmrSti6tnlhhOZ,0.718,0.372,9,-10.233,0,0.0617,0.0155,0.774,0.0717,0.583,83.628,audio_features,46mXTttlkmrSti6tnlhhOZ,https://api.spotify.com/v1/tracks/46mXTttlkmrSti6tnlhhOZ,https://api.spotify.com/v1/audio-analysis/46mXTttlkmrSti6tnlhhOZ,114907,4,9
Steve Miller Band,Space Intro,0,spotify:track:6ozBjN5sGAl2FQYCkIwcJS,0.237,0.237,0,-19.166,1,0.0459,0.926,0.903,0.664,0.0397,71.375,audio_features,6ozBjN5sGAl2FQYCkIwcJS,https://api.spotify.com/v1/tracks/6ozBjN5sGAl2FQYCkIwcJS,https://api.spotify.com/v1/audio-analysis/6ozBjN5sGAl2FQYCkIwcJS,75063,4,5
Marcus Belgrave,Space Odyssey,14,spotify:track:1X9qdWiyt6ErVz8zkYTaFw,0.446,0.618,11,-9.439,1,0.0633,0.379,0.129,0.105,0.498,124.223,audio_features,1X9qdWiyt6ErVz8zkYTaFw,https://api.spotify.com/v1/tracks/1X9qdWiyt6ErVz8zkYTaFw,https://api.spotify.com/v1/audio-analysis/1X9qdWiyt6ErVz8zkYTaFw,748040,4,4
D'Angelo,Spanish Joint,0,spotify:track:1J1dupxCRj30vAVlepm1t9,0.729,0.498,0,-8.906,0,0.0821,0.537,0.322,0.134,0.78,111.77,audio_features,1J1dupxCRj30vAVlepm1t9,https://api.spotify.com/v1/tracks/1J1dupxCRj30vAVlepm1t9,https://api.spotify.com/v1/audio-analysis/1J1dupxCRj30vAVlepm1t9,344493,4,2
Plastikman,Spastik,0,spotify:track:2vSVMkT9ncoftPB8iyfYBC,0.793,0.976,4,-10.012,1,0.0779,0.000361,0.92,0.0839,0.0377,126.291,audio_features,2vSVMkT9ncoftPB8iyfYBC,https://api.spotify.com/v1/tracks/2vSVMkT9ncoftPB8iyfYBC,https://api.spotify.com/v1/audio-analysis/2vSVMkT9ncoftPB8iyfYBC,557338,4,9
Sunbelt,Spin It,34,spotify:track:6RbCDRzP5UaE4ZDUvqlq3E,0.64,0.66,0,-8.062,1,0.0381,0.00351,0.0504,0.141,0.904,125.912,audio_features,6RbCDRzP5UaE4ZDUvqlq3E,https://api.spotify.com/v1/tracks/6RbCDRzP5UaE4ZDUvqlq3E,https://api.spotify.com/v1/audio-analysis/6RbCDRzP5UaE4ZDUvqlq3E,458960,4,2
Gang Starr,Step In The Arena,41,spotify:track:7ktOcCYTypSCkMoYppOyTe,0.818,0.507,0,-14.803,1,0.309,0.154,0.0,0.16,0.78,95.754,audio_features,7ktOcCYTypSCkMoYppOyTe,https://api.spotify.com/v1/tracks/7ktOcCYTypSCkMoYppOyTe,https://api.spotify.com/v1/audio-analysis/7ktOcCYTypSCkMoYppOyTe,217360,4,0
Steve Parks,Still Thinking Of You,0,spotify:track:4sYZa3GHw9JlSbBgdWXWhV,0.445,0.417,9,-9.144,0,0.0298,0.854,3.33e-05,0.0941,0.473,136.459,audio_features,4sYZa3GHw9JlSbBgdWXWhV,https://api.spotify.com/v1/tracks/4sYZa3GHw9JlSbBgdWXWhV,https://api.spotify.com/v1/audio-analysis/4sYZa3GHw9JlSbBgdWXWhV,189187,3,5
Area Code 615,"Stone Fox Chase (From ""The Old Grey Whistle Test"") - Remastered",0,spotify:track:0mNw6yegJ3lCE2xqnwQfHQ,0.652,0.715,7,-12.612,1,0.0838,0.0302,0.854,0.0705,0.62,103.691,audio_features,0mNw6yegJ3lCE2xqnwQfHQ,https://api.spotify.com/v1/tracks/0mNw6yegJ3lCE2xqnwQfHQ,https://api.spotify.com/v1/audio-analysis/0mNw6yegJ3lCE2xqnwQfHQ,205773,4,9
J Dilla,Stop,0,spotify:track:4shKsJeU8INMyv2eESPvR4,0.393,0.745,2,-7.707,1,0.213,0.245,0.0216,0.646,0.527,86.155,audio_features,4shKsJeU8INMyv2eESPvR4,https://api.spotify.com/v1/tracks/4shKsJeU8INMyv2eESPvR4,https://api.spotify.com/v1/audio-analysis/4shKsJeU8INMyv2eESPvR4,99027,3,1
N.W.A.,Straight Outta Compton,0,spotify:track:4LujRMTMwAfFKjm45tixHY,0.831,0.935,8,-6.02,1,0.197,0.0374,0.0,0.33,0.367,102.836,audio_features,4LujRMTMwAfFKjm45tixHY,https://api.spotify.com/v1/tracks/4LujRMTMwAfFKjm45tixHY,https://api.spotify.com/v1/audio-analysis/4LujRMTMwAfFKjm45tixHY,259227,4,0
The Magnetic Fields,Strange Powers,0,spotify:track:7hUupObx4FJXFYuzCYXnhV,0.67,0.674,0,-8.141,1,0.0319,0.493,2.2e-05,0.105,0.964,131.767,audio_features,7hUupObx4FJXFYuzCYXnhV,https://api.spotify.com/v1/tracks/7hUupObx4FJXFYuzCYXnhV,https://api.spotify.com/v1/audio-analysis/7hUupObx4FJXFYuzCYXnhV,161613,4,2
Shuggie Otis,Strawberry Letter 23,59,spotify:track:4W8IEREeLldaSQyGXcZQ2I,0.519,0.483,9,-12.795,0,0.0277,0.139,0.000218,0.365,0.772,171.028,audio_features,4W8IEREeLldaSQyGXcZQ2I,https://api.spotify.com/v1/tracks/4W8IEREeLldaSQyGXcZQ2I,https://api.spotify.com/v1/audio-analysis/4W8IEREeLldaSQyGXcZQ2I,239907,4,3
The Brothers Johnson,Strawberry Letter 23,0,spotify:track:1DmdXg5mmFOvlRvHYPjRU8,0.73,0.693,7,-9.88,0,0.053,0.291,0.0138,0.139,0.78,90.978,audio_features,1DmdXg5mmFOvlRvHYPjRU8,https://api.spotify.com/v1/tracks/1DmdXg5mmFOvlRvHYPjRU8,https://api.spotify.com/v1/audio-analysis/1DmdXg5mmFOvlRvHYPjRU8,298160,4,4
Derrick May,Strings of Life,0,spotify:track:6RSmWJzW67qDXRyjs8wRob,0.714,0.878,2,-6.209,1,0.065,0.153,0.811,0.0871,0.509,128.103,audio_features,6RSmWJzW67qDXRyjs8wRob,https://api.spotify.com/v1/tracks/6RSmWJzW67qDXRyjs8wRob,https://api.spotify.com/v1/audio-analysis/6RSmWJzW67qDXRyjs8wRob,362947,4,9
A Tribe Called Quest,Sucka Nigga,51,spotify:track:4DcrZLp19qTdBYqc2bgj3V,0.774,0.623,1,-10.372,1,0.324,0.299,0.0,0.385,0.928,86.233,audio_features,4DcrZLp19qTdBYqc2bgj3V,https://api.spotify.com/v1/tracks/4DcrZLp19qTdBYqc2bgj3V,https://api.spotify.com/v1/audio-analysis/4DcrZLp19qTdBYqc2bgj3V,245080,4,0
"Earth, Wind & Fire",Sun Goddess (feat. Ramsey Lewis),43,spotify:track:6NzOdf2JKluJVXEKjGDAMA,0.543,0.932,7,-6.764,1,0.0548,0.0305,4.79e-05,0.0318,0.596,93.185,audio_features,6NzOdf2JKluJVXEKjGDAMA,https://api.spotify.com/v1/tracks/6NzOdf2JKluJVXEKjGDAMA,https://api.spotify.com/v1/audio-analysis/6NzOdf2JKluJVXEKjGDAMA,509520,4,4
The Velvet Underground,Sunday Morning,0,spotify:track:1R4BQFRnZ8evYcu2AZWQp1,0.499,0.48,5,-11.79,0,0.0277,0.0759,0.000772,0.102,0.534,105.762,audio_features,1R4BQFRnZ8evYcu2AZWQp1,https://api.spotify.com/v1/tracks/1R4BQFRnZ8evYcu2AZWQp1,https://api.spotify.com/v1/audio-analysis/1R4BQFRnZ8evYcu2AZWQp1,173733,4,2
Stereolab,Super Electric,0,spotify:track:0l1HjwehfXGTFQYqRDxcYD,0.256,0.811,11,-8.41,1,0.0356,8.13e-06,0.788,0.113,0.195,139.934,audio_features,0l1HjwehfXGTFQYqRDxcYD,https://api.spotify.com/v1/tracks/0l1HjwehfXGTFQYqRDxcYD,https://api.spotify.com/v1/audio-analysis/0l1HjwehfXGTFQYqRDxcYD,288933,4,7
N.O.R.E.,SuperThug,0,spotify:track:2Uvl2lg2PKadatoNJAjv88,0.724,0.948,7,-3.325,1,0.287,0.00921,1.04e-05,0.0375,0.376,191.709,audio_features,2Uvl2lg2PKadatoNJAjv88,https://api.spotify.com/v1/tracks/2Uvl2lg2PKadatoNJAjv88,https://api.spotify.com/v1/audio-analysis/2Uvl2lg2PKadatoNJAjv88,300133,4,0
Madvillain,Supervillain Theme,0,spotify:track:4DkZw9ez4OacQK7iQRYPvE,0.492,0.586,6,-10.574,1,0.0555,0.00286,0.537,0.315,0.616,174.773,audio_features,4DkZw9ez4OacQK7iQRYPvE,https://api.spotify.com/v1/tracks/4DkZw9ez4OacQK7iQRYPvE,https://api.spotify.com/v1/audio-analysis/4DkZw9ez4OacQK7iQRYPvE,52720,5,3
Mobb Deep,Survival of the Fittest,71,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-06,0.237,0.241,94.828,audio_features,7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/audio-analysis/7N1Vjtzr1lmmCW9iasQ8YO,224533,4,0
Goblin,Suspiria - Movie Theme,3,spotify:track:2s7HqOZEjAFOiEkTzuvEie,0.164,0.625,2,-10.475,1,0.037,0.0754,0.61,0.313,0.426,178.156,audio_features,2s7HqOZEjAFOiEkTzuvEie,https://api.spotify.com/v1/tracks/2s7HqOZEjAFOiEkTzuvEie,https://api.spotify.com/v1/audio-analysis/2s7HqOZEjAFOiEkTzuvEie,362307,3,3
my bloody valentine,Swallow (EP Version),35,spotify:track:4lYac7OxuhaKYV75XDkRBS,0.462,0.458,10,-17.236,1,0.0307,0.636,0.712,0.284,0.616,109.896,audio_features,4lYac7OxuhaKYV75XDkRBS,https://api.spotify.com/v1/tracks/4lYac7OxuhaKYV75XDkRBS,https://api.spotify.com/v1/audio-analysis/4lYac7OxuhaKYV75XDkRBS,293840,4,5
The Rolling Stones,Sympathy For The Devil,0,spotify:track:4sFbojhVXQv7dBC9PVCcRn,0.566,0.673,9,-10.814,1,0.306,0.565,1.13e-06,0.0438,0.583,114.385,audio_features,4sFbojhVXQv7dBC9PVCcRn,https://api.spotify.com/v1/tracks/4sFbojhVXQv7dBC9PVCcRn,https://api.spotify.com/v1/audio-analysis/4sFbojhVXQv7dBC9PVCcRn,377747,4,0
Kool G Rap,Take 'Em To War,31,spotify:track:13G98KS1boETtXSDkK2bAH,0.627,0.691,0,-7.74,1,0.369,0.234,0.0,0.147,0.839,166.227,audio_features,13G98KS1boETtXSDkK2bAH,https://api.spotify.com/v1/tracks/13G98KS1boETtXSDkK2bAH,https://api.spotify.com/v1/audio-analysis/13G98KS1boETtXSDkK2bAH,233440,4,0
Gang Starr,Take It Personal,23,spotify:track:1v3lYuw1lgH62He0UkzTOP,0.802,0.716,10,-9.262,0,0.161,0.0635,0.00192,0.132,0.368,98.347,audio_features,1v3lYuw1lgH62He0UkzTOP,https://api.spotify.com/v1/tracks/1v3lYuw1lgH62He0UkzTOP,https://api.spotify.com/v1/audio-analysis/1v3lYuw1lgH62He0UkzTOP,185560,4,4
JAY-Z,Takeover,52,spotify:track:135lkyQRwFlWfmHjJTxtld,0.731,0.801,2,-5.194,1,0.32,0.0363,0.0,0.0844,0.774,86.643,audio_features,135lkyQRwFlWfmHjJTxtld,https://api.spotify.com/v1/tracks/135lkyQRwFlWfmHjJTxtld,https://api.spotify.com/v1/audio-analysis/135lkyQRwFlWfmHjJTxtld,313107,4,0
Fairport Convention,Tale In Hard Time,21,spotify:track:0EK4JGQ4qBLFmVs26nzQGS,0.463,0.553,7,-14.06,1,0.0249,0.0017,0.0869,0.111,0.347,94.915,audio_features,0EK4JGQ4qBLFmVs26nzQGS,https://api.spotify.com/v1/tracks/0EK4JGQ4qBLFmVs26nzQGS,https://api.spotify.com/v1/audio-analysis/0EK4JGQ4qBLFmVs26nzQGS,205333,4,7
Junior Boys,Teach Me How To Fight,0,spotify:track:4wtbiP6VWXJYL0uaRUnFP0,0.592,0.751,7,-10.098,1,0.0346,0.0414,0.837,0.261,0.71,150.005,audio_features,4wtbiP6VWXJYL0uaRUnFP0,https://api.spotify.com/v1/tracks/4wtbiP6VWXJYL0uaRUnFP0,https://api.spotify.com/v1/audio-analysis/4wtbiP6VWXJYL0uaRUnFP0,331533,4,9
Giorgio Moroder,Tears - Remastered,35,spotify:track:50zNfN8K9LXK8JroW6GxCa,0.299,0.608,10,-8.735,1,0.0325,0.00502,0.947,0.159,0.582,111.954,audio_features,50zNfN8K9LXK8JroW6GxCa,https://api.spotify.com/v1/tracks/50zNfN8K9LXK8JroW6GxCa,https://api.spotify.com/v1/audio-analysis/50zNfN8K9LXK8JroW6GxCa,143547,4,9
Wu-Tang Clan,"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",57,spotify:track:7y5zXpTN4J7K0PngQYa655,0.914,0.394,8,-10.239,0,0.361,0.189,0.000178,0.0982,0.426,91.504,audio_features,7y5zXpTN4J7K0PngQYa655,https://api.spotify.com/v1/tracks/7y5zXpTN4J7K0PngQYa655,https://api.spotify.com/v1/audio-analysis/7y5zXpTN4J7K0PngQYa655,257747,4,0
Fred Williams,Tell Her,0,spotify:track:4zQ7CBpH3PMCVdbqIliiPK,0.546,0.573,5,-9.89,0,0.0675,0.739,4.85e-05,0.105,0.688,111.763,audio_features,4zQ7CBpH3PMCVdbqIliiPK,https://api.spotify.com/v1/tracks/4zQ7CBpH3PMCVdbqIliiPK,https://api.spotify.com/v1/audio-analysis/4zQ7CBpH3PMCVdbqIliiPK,145240,4,2
El Chicano,Tell Her She's Lovely,12,spotify:track:0z3sxRPg1PK96eEKTmWf7H,0.563,0.606,9,-10.399,1,0.0309,0.735,0.00781,0.224,0.921,157.489,audio_features,0z3sxRPg1PK96eEKTmWf7H,https://api.spotify.com/v1/tracks/0z3sxRPg1PK96eEKTmWf7H,https://api.spotify.com/v1/audio-analysis/0z3sxRPg1PK96eEKTmWf7H,233064,4,3
Alain Goraguer,Ten Et Tiwa,0,spotify:track:33o4VGGUTGCcj9RBRGwxke,0.579,0.252,6,-13.296,0,0.0453,0.344,0.692,0.108,0.19,96.755,audio_features,33o4VGGUTGCcj9RBRGwxke,https://api.spotify.com/v1/tracks/33o4VGGUTGCcj9RBRGwxke,https://api.spotify.com/v1/audio-analysis/33o4VGGUTGCcj9RBRGwxke,106853,4,5
Keith Tippett,Thank You for the Smile,0,spotify:track:6WaijGVjZNLUZBgUuBjETP,0.246,0.523,1,-15.25,1,0.0339,0.282,0.984,0.126,0.91,161.606,audio_features,6WaijGVjZNLUZBgUuBjETP,https://api.spotify.com/v1/tracks/6WaijGVjZNLUZBgUuBjETP,https://api.spotify.com/v1/audio-analysis/6WaijGVjZNLUZBgUuBjETP,123093,4,3
Led Zeppelin,That's the Way - 1993 Remaster,0,spotify:track:5pXwxVKaFeXzJLSehUJ1nG,0.269,0.255,6,-14.918,1,0.0352,0.755,0.000376,0.173,0.0992,96.11,audio_features,5pXwxVKaFeXzJLSehUJ1nG,https://api.spotify.com/v1/tracks/5pXwxVKaFeXzJLSehUJ1nG,https://api.spotify.com/v1/audio-analysis/5pXwxVKaFeXzJLSehUJ1nG,336960,4,5
Arthur Russell,That's Us / Wild Combination,0,spotify:track:5lxm5wlX8KycqSNuOqoBav,0.678,0.432,1,-12.822,0,0.0451,0.375,0.000304,0.246,0.438,137.802,audio_features,5lxm5wlX8KycqSNuOqoBav,https://api.spotify.com/v1/tracks/5lxm5wlX8KycqSNuOqoBav,https://api.spotify.com/v1/audio-analysis/5lxm5wlX8KycqSNuOqoBav,431680,4,2
Wire,The 15th - 2006 Remastered Version,0,spotify:track:09yW4puUYZDi8qbshroNI6,0.517,0.853,9,-5.694,1,0.0298,0.38,0.00754,0.123,0.627,124.421,audio_features,09yW4puUYZDi8qbshroNI6,https://api.spotify.com/v1/tracks/09yW4puUYZDi8qbshroNI6,https://api.spotify.com/v1/audio-analysis/09yW4puUYZDi8qbshroNI6,185307,4,4
Brian Eno,The Big Ship - 2004 Digital Remaster,53,spotify:track:2d9KBVxb6bUfVCjjv1JAVe,0.377,0.261,0,-15.708,1,0.0411,0.132,0.875,0.116,0.0457,117.994,audio_features,2d9KBVxb6bUfVCjjv1JAVe,https://api.spotify.com/v1/tracks/2d9KBVxb6bUfVCjjv1JAVe,https://api.spotify.com/v1/audio-analysis/2d9KBVxb6bUfVCjjv1JAVe,181933,3,7
Gil Scott-Heron,The Bottle,0,spotify:track:2hpxBaHgCfbsSSuTkSLbuh,0.811,0.606,2,-12.645,1,0.121,0.403,0.000396,0.0923,0.928,112.958,audio_features,2hpxBaHgCfbsSSuTkSLbuh,https://api.spotify.com/v1/tracks/2hpxBaHgCfbsSSuTkSLbuh,https://api.spotify.com/v1/audio-analysis/2hpxBaHgCfbsSSuTkSLbuh,314012,4,2
Brandy,The Boy Is Mine - Radio Edit with Intro,36,spotify:track:7vioOuhBGXnYYpcj4dzSjy,0.616,0.72,1,-7.894,0,0.0495,0.324,1.05e-05,0.26,0.768,93.12,audio_features,7vioOuhBGXnYYpcj4dzSjy,https://api.spotify.com/v1/tracks/7vioOuhBGXnYYpcj4dzSjy,https://api.spotify.com/v1/audio-analysis/7vioOuhBGXnYYpcj4dzSjy,294426,4,2
R. D. Burman,The Burning Train,0,spotify:track:4lMdjJuqN0XzWe7r9Y9xrg,0.371,0.444,8,-12.781,0,0.0675,0.162,0.000698,0.144,0.441,107.936,audio_features,4lMdjJuqN0XzWe7r9Y9xrg,https://api.spotify.com/v1/tracks/4lMdjJuqN0XzWe7r9Y9xrg,https://api.spotify.com/v1/audio-analysis/4lMdjJuqN0XzWe7r9Y9xrg,204480,4,7
James Holden,The Caterpillar's Intervention,0,spotify:track:5q0CG6y1Pykhgzk49TLgn5,0.528,0.714,7,-8.111,1,0.0788,0.0169,0.8,0.44,0.283,133.001,audio_features,5q0CG6y1Pykhgzk49TLgn5,https://api.spotify.com/v1/tracks/5q0CG6y1Pykhgzk49TLgn5,https://api.spotify.com/v1/audio-analysis/5q0CG6y1Pykhgzk49TLgn5,244493,4,1
Pharoah Sanders,The Creator Has a Master Plan,0,spotify:track:5Wge39sTGR3Ue7G4XrDOPa,0.285,0.784,3,-8.965,1,0.0833,0.258,5.3e-05,0.0912,0.664,107.678,audio_features,5Wge39sTGR3Ue7G4XrDOPa,https://api.spotify.com/v1/tracks/5Wge39sTGR3Ue7G4XrDOPa,https://api.spotify.com/v1/audio-analysis/5Wge39sTGR3Ue7G4XrDOPa,1967427,4,8
Oppenheimer Analysis,The Devil's Dancers,40,spotify:track:2trHIaWqFVqC7xMQKX3haJ,0.83,0.785,9,-5.716,0,0.0451,0.0901,2.9e-05,0.0735,0.722,123.144,audio_features,2trHIaWqFVqC7xMQKX3haJ,https://api.spotify.com/v1/tracks/2trHIaWqFVqC7xMQKX3haJ,https://api.spotify.com/v1/audio-analysis/2trHIaWqFVqC7xMQKX3haJ,184946,4,4
Nico,The Fairest Of The Seasons,0,spotify:track:4VxioB0xbhQOnzBjmLH4Dz,0.361,0.205,6,-12.717,1,0.0314,0.954,0.0,0.101,0.323,86.324,audio_features,4VxioB0xbhQOnzBjmLH4Dz,https://api.spotify.com/v1/tracks/4VxioB0xbhQOnzBjmLH4Dz,https://api.spotify.com/v1/audio-analysis/4VxioB0xbhQOnzBjmLH4Dz,246173,4,5
Group,The Feed-back,0,spotify:track:4HWCYy4zQet66U8PZfTo2r,0.459,0.913,3,-9.937,1,0.0948,0.414,0.659,0.494,0.415,118.207,audio_features,4HWCYy4zQet66U8PZfTo2r,https://api.spotify.com/v1/tracks/4HWCYy4zQet66U8PZfTo2r,https://api.spotify.com/v1/audio-analysis/4HWCYy4zQet66U8PZfTo2r,413960,4,1
Suzanne Ciani,The Fifth Wave - Water Lullaby,27,spotify:track:48Ts7bGN2VeEVaLzKWet5U,0.521,0.194,6,-17.723,1,0.0305,0.946,0.939,0.955,0.0707,123.945,audio_features,48Ts7bGN2VeEVaLzKWet5U,https://api.spotify.com/v1/tracks/48Ts7bGN2VeEVaLzKWet5U,https://api.spotify.com/v1/audio-analysis/48Ts7bGN2VeEVaLzKWet5U,347627,4,1
David Axelrod,The Fly,30,spotify:track:660A1oFGadsiqBJpBrwwPd,0.339,0.465,9,-7.115,0,0.0373,0.0854,0.126,0.106,0.336,94.366,audio_features,660A1oFGadsiqBJpBrwwPd,https://api.spotify.com/v1/tracks/660A1oFGadsiqBJpBrwwPd,https://api.spotify.com/v1/audio-analysis/660A1oFGadsiqBJpBrwwPd,294467,4,7
Aphrodite's Child,The Four Horsemen,0,spotify:track:7jl7JwROOrvf0yOLF4AKfI,0.277,0.652,4,-11.52,0,0.0495,0.0612,0.000653,0.14,0.184,92.73,audio_features,7jl7JwROOrvf0yOLF4AKfI,https://api.spotify.com/v1/tracks/7jl7JwROOrvf0yOLF4AKfI,https://api.spotify.com/v1/audio-analysis/7jl7JwROOrvf0yOLF4AKfI,353427,4,7
23 Skidoo,The Gospel Comes To New Guinea,15,spotify:track:3AmkFe5JJsQ8hiJXKAAVk1,0.437,0.906,5,-7.949,1,0.0715,0.00195,0.834,0.632,0.496,113.063,audio_features,3AmkFe5JJsQ8hiJXKAAVk1,https://api.spotify.com/v1/tracks/3AmkFe5JJsQ8hiJXKAAVk1,https://api.spotify.com/v1/audio-analysis/3AmkFe5JJsQ8hiJXKAAVk1,609560,4,1
Robert Hood,The Greatest Dancer,35,spotify:track:4cySojfOiZ9KXfOvQPLK9J,0.72,0.836,5,-6.402,0,0.128,0.0022,0.743,0.088,0.499,135.379,audio_features,4cySojfOiZ9KXfOvQPLK9J,https://api.spotify.com/v1/tracks/4cySojfOiZ9KXfOvQPLK9J,https://api.spotify.com/v1/audio-analysis/4cySojfOiZ9KXfOvQPLK9J,283971,4,9
Tsegue-Maryam Guebrou,The Homeless Wanderer,46,spotify:track:1NUdV2Lc7e2sbC14T7kG4q,0.432,0.072,0,-22.419,0,0.0366,0.992,0.889,0.0941,0.208,65.451,audio_features,1NUdV2Lc7e2sbC14T7kG4q,https://api.spotify.com/v1/tracks/1NUdV2Lc7e2sbC14T7kG4q,https://api.spotify.com/v1/audio-analysis/1NUdV2Lc7e2sbC14T7kG4q,427840,3,5
